id,ime,vzdevek,id_kluba,id_države,država,ocena,pozicija,cena,spretnost,šibka_noga,hitrost,strel,podaje,dribling,obramba,fizika,višina,popularnost
1820,Makoto Hasebe,,1824,163,Japan,77,CDM,400,3,3,52,51,76,71,77,70,180,397
1821,Carlos Salcedo,,1824,83,Mexico,76,CB,1000,2,3,67,26,50,60,77,75,185,355
1822,Jetro Willems,,1824,34,Holland,76,LB,700,3,4,78,62,78,77,71,75,177,441
1823,Francisco Geraldes,,1824,38,Portugal,76,CAM,700,4,4,76,59,72,83,43,55,171,388
1824,Luka Jovic,,1824,51,Serbia,75,ST,700,3,4,76,74,62,73,27,68,182,380
1825,Danny da Costa,,1824,21,Germany,75,RB,650,3,3,82,49,69,71,72,78,187,421
1826,Gonçalo Mendes Paciência,Gonçalo Paciência,1824,38,Portugal,75,ST,450,4,4,64,76,54,77,30,78,184,379
1827,Jonathan De Guzmán,,1824,34,Holland,75,CM,550,3,4,72,74,78,78,53,67,174,422
1828,Mijat Gacinovic,,1824,51,Serbia,75,CM,550,4,3,78,68,73,80,60,62,175,421
1830,Gelson Tavares Fernandes,,1824,47,Switzerland,75,CDM,450,2,3,65,56,67,66,73,81,179,408
1831,Simon Falette,,1824,18,France,75,CB,700,2,3,69,45,48,54,72,83,184,371
1832,Marc Stendera,,1824,21,Germany,74,CM,800,3,4,59,71,74,76,58,64,173,402
1833,Marco Russ,,1824,21,Germany,73,CB,700,2,2,32,47,52,43,74,69,190,317
1834,Lucas Torró Marset,Lucas Torró,1824,45,Spain,73,CDM,700,2,3,60,51,65,65,68,76,190,385
1835,Branimir Hrgota,,1824,46,Sweden,72,ST,500,3,4,71,76,61,72,26,61,185,367
1842,Pedro Mosquera Parada,Mosquera,242,45,Spain,77,CDM,500,3,3,48,59,73,69,74,73,184,396
1843,José Vicente Gómez Umpiérrez,Vicente Gómez,242,45,Spain,76,CM,500,3,2,35,63,74,68,71,70,188,381
1844,Federico Cartabia,,242,52,Argentina,76,RM,600,3,4,75,73,73,78,44,54,169,397
1845,Eneko Bóveda Altube,Bóveda,242,45,Spain,75,RB,700,3,3,72,52,65,68,74,70,180,401
1846,Michael Krohn-Dehli,,242,13,Denmark,75,CM,400,3,4,64,70,77,74,65,64,170,414
1847,Carles Gil d. Vicent,Carles Gil,242,45,Spain,75,RM,550,4,4,67,68,75,77,39,55,170,381
1848,Borja Valle Balonga,Borja Valle,242,45,Spain,75,ST,450,3,4,74,76,68,75,46,63,177,402
1849,Christian Santos,,242,61,Venezuela,73,ST,450,3,3,64,75,67,69,42,67,184,384
1850,Alejandro Bergantiños García,Alex Bergantiños,242,45,Spain,73,CDM,400,2,3,47,46,63,62,73,76,176,367
1851,Sebastián Dubarbier,,242,52,Argentina,73,LB,2000,3,3,80,61,65,70,71,80,178,427
1853,David Simón Rodríguez Santana,David Simón,242,45,Spain,72,RB,400,3,3,75,46,64,68,66,71,175,390
1868,Rubén Castro Martín,Rubén Castro,472,45,Spain,78,ST,450,3,3,77,78,64,80,30,63,174,392
1869,David Timor Copoví,Timor,472,45,Spain,76,CDM,450,3,3,46,61,74,66,71,77,185,395
1870,Alberto de la Bella Madueño,De la Bella,472,45,Spain,75,LB,1200,3,2,60,53,71,70,74,67,182,395
1871,Martín Mantovani,,472,52,Argentina,75,CB,600,2,3,33,42,56,60,74,80,183,345
1872,Sergio Araujo,,472,52,Argentina,74,ST,400,3,4,74,72,66,78,33,58,180,381
1874,Juan Torres Ruiz,Juan Cala,472,45,Spain,74,CB,1000,2,3,61,53,62,60,72,75,187,383
1875,Pedro Tanausú Domínguez Placeres,Tana,472,45,Spain,74,RM,400,4,4,67,68,73,78,24,50,168,360
1876,Gabriel Peñalba,,472,52,Argentina,73,CM,950,3,3,36,67,71,70,68,81,194,393
1877,David Omar Rodríguez Barrera,Deivid,472,45,Spain,73,CB,350,2,3,62,39,61,64,72,79,189,377
1878,Fidel Chaves de la Torre,Fidel,472,45,Spain,73,LM,900,3,2,80,68,66,75,34,65,180,388
1879,Daniel Castellano Betancor,Dani Castellano,472,45,Spain,72,LB,850,3,3,73,51,67,73,67,77,180,408
1880,David García Santana,David García,472,45,Spain,72,CB,200,2,3,50,45,60,58,70,75,184,358
1892,Bibras Natcho,,280,26,Israel,78,CM,450,3,4,62,72,79,77,69,68,176,427
1893,Daniel Castelo Podence,Daniel Podence,280,38,Portugal,78,LM,700,4,4,93,64,70,84,33,49,165,393
1895,Konstantinos Fortounis,,280,22,Greece,76,CAM,400,3,4,75,73,76,76,40,64,183,404
1896,Ioannis Fetfatzidis,,280,22,Greece,76,RM,400,4,2,83,66,73,80,31,55,165,388
1897,Lazaros Christodoulopoulos,Christodoulopoulos,280,22,Greece,76,LM,400,3,4,76,74,72,78,52,68,183,420
1898,Jagoš Vukovic,,280,51,Serbia,75,CB,500,2,2,33,46,56,51,75,79,194,340
1899,Guilherme dos Santos Torres,Guilherme,280,54,Brazil,75,CDM,450,3,4,62,62,72,69,72,74,179,411
1901,Ahmed Hassan,,280,111,Egypt,75,ST,400,3,3,58,75,52,67,30,75,191,357
1902,Felipe Pardo,,280,56,Colombia,75,RM,1000,3,4,82,74,70,76,38,77,178,417
1903,Miguel Ángel Guerrero Martín,Guerrero,280,45,Spain,75,ST,500,3,3,67,74,66,70,42,68,182,387
1904,Omar Elabdellaoui,,280,36,Norway,74,RB,450,3,3,81,55,71,75,69,71,179,422
1905,Vassilis Torosidis,,280,22,Greece,73,RB,700,3,3,65,55,64,69,76,71,186,400
1906,Pape Abou Cissé,,280,136,Senegal,72,CB,350,2,2,67,32,43,43,72,80,197,337
1912,Jefferson Montero,,1960,57,Ecuador,77,LM,700,4,3,90,70,71,80,29,62,173,402
1913,Wilfried Bony,,1960,108,Côte d'Ivoire,76,ST,700,3,4,53,77,59,70,38,72,182,369
1914,Leroy Fer,,1960,34,Holland,75,CM,400,4,4,70,73,70,74,70,81,188,438
1915,Kyle Naughton,,1960,14,England,74,RB,850,3,3,74,52,65,67,74,70,180,402
1916,Luciano Narsingh,,1960,34,Holland,74,RW,700,4,3,91,64,66,75,25,55,177,376
1918,Martin Olsson,,1960,46,Sweden,73,LB,950,3,2,80,62,67,71,70,75,178,425
1919,Mike van der Hoorn,,1960,34,Holland,73,CB,650,2,3,38,45,48,48,75,74,190,328
1920,Tom Carroll,,1960,14,England,73,CM,1200,3,2,66,58,75,71,56,51,178,377
1921,Nathan Dyer,,1960,14,England,72,RM,650,3,3,81,68,64,77,41,57,167,388
1923,Barrie McKay,,1960,42,Scotland,72,LW,500,3,4,88,63,67,74,38,42,175,372
1940,José Luís Mendes Andrade,Zé Luís,100767,104,Cape Verde Islands,79,ST,400,4,4,81,73,60,77,33,78,184,402
1941,Roman Zobnin,,100767,40,Russia,79,CDM,700,4,3,76,64,75,80,78,71,182,444
1942,Alexandr Samedov,,100767,40,Russia,78,RM,600,4,3,80,74,78,76,50,72,178,430
1943,Luiz Adriano Souza da Silva,Luiz Adriano,100767,54,Brazil,78,ST,450,4,3,78,78,66,77,33,66,184,398
1944,Fernando Lucas Martins,Fernando,100767,54,Brazil,78,CDM,500,3,3,73,66,76,73,74,75,175,437
1946,Georgiy Dzhikiya,,100767,40,Russia,77,CB,700,2,3,82,53,61,63,77,78,188,414
1947,Ivelin Popov,,100767,9,Bulgaria,76,CAM,1000,4,4,76,74,74,75,48,70,182,417
1948,Samuel Gigot,,100767,18,France,76,CB,450,2,2,65,29,61,59,75,79,187,368
1949,Salvatore Bocchetti,,100767,27,Italy,76,CB,500,2,2,66,51,55,62,76,79,186,389
1950,Andrey Eschenko,,100767,40,Russia,76,RB,550,2,3,80,57,69,69,73,72,176,420
1951,Sofiane Hanni,,100767,97,Algeria,76,CAM,1000,4,4,75,74,74,76,55,65,178,419
1952,Denis Glushakov,,100767,40,Russia,75,CDM,400,3,3,70,74,73,74,71,74,181,436
1953,Jano Ananidze,,100767,20,Georgia,75,CAM,1000,3,4,75,71,74,76,39,46,171,381
1954,Alexandr Tashaev,,100767,40,Russia,74,LM,600,3,4,76,63,72,72,40,62,179,385
1955,Ilya Kutepov,,100767,40,Russia,74,CB,600,2,5,33,47,57,48,76,74,192,335
1956,Lorenzo Melgarejo,,100767,58,Paraguay,74,LM,650,4,2,84,69,66,76,55,69,177,419
1958,Pedro Rocha Neves,Pedro Rocha,100767,54,Brazil,73,LW,600,3,3,79,67,66,74,37,55,177,378
1959,Dmitriy Kombarov,,100767,40,Russia,73,LB,1000,4,2,78,70,74,76,68,70,182,436
1966,Timo Werner,,112172,21,Germany,83,ST,1300,3,4,93,79,67,82,35,67,181,423
1967,Kevin Kampl,,112172,44,Slovenia,82,CM,750,3,4,79,66,79,85,63,62,178,434
1968,Emil Forsberg,,112172,46,Sweden,82,CAM,750,4,4,73,71,81,83,33,65,179,406
1969,Marcel Sabitzer,,112172,4,Austria,81,CAM,700,3,4,80,80,74,79,56,77,177,446
1970,Diego Demme,,112172,21,Germany,79,CDM,450,3,4,60,39,75,77,74,77,170,402
1971,Willi Orban,,112172,21,Germany,79,CB,650,2,3,52,36,52,56,79,80,186,355
1973,Armindo Tué Na Bangna,Bruma,112172,38,Portugal,79,CAM,700,4,4,92,73,72,85,32,63,173,417
1974,Marcel Halstenberg,,112172,21,Germany,78,LB,650,3,3,71,64,70,70,76,78,187,429
1975,Nordi Mukiele,,112172,18,France,77,CB,700,3,3,81,36,65,69,77,75,185,403
1976,Yussuf Poulsen,,112172,13,Denmark,77,ST,700,3,3,83,67,65,72,55,81,193,423
1977,Jean-Kévin Augustin,,112172,18,France,76,ST,700,4,3,86,76,62,78,30,62,177,394
1978,Dayot Upamecano,,112172,18,France,76,CB,700,2,3,79,36,59,62,74,80,185,390
1979,Lukas Klostermann,,112172,21,Germany,75,RB,650,3,3,84,43,60,66,73,72,189,398
1980,Konrad Laimer,,112172,4,Austria,75,RB,550,3,3,75,63,70,74,71,73,180,426
1982,Stefan Ilsanker,,112172,4,Austria,75,CDM,400,2,3,55,53,56,52,77,82,189,375
1983,Ibrahima Konaté,,112172,18,France,73,CB,500,3,3,75,24,48,65,71,74,192,357
1987,Dimitri Payet,,219,18,France,84,CAM,2800,4,4,73,77,85,85,38,68,175,426
1988,Florian Thauvin,,219,18,France,84,RM,2800,4,3,83,80,81,84,42,69,179,439
1989,Kevin Strootman,,219,34,Holland,83,CM,950,3,3,66,72,81,77,79,80,186,455
1990,Luiz Gustavo Dias,Luiz Gustavo,219,54,Brazil,83,CDM,1100,3,3,64,60,71,70,82,83,187,430
1992,Adil Rami,,219,18,France,82,CB,850,2,3,60,53,54,61,81,87,190,396
1994,Konstantinos Mitroglou,,219,22,Greece,78,ST,450,3,3,58,77,65,69,20,78,188,367
1995,Valère Germain,,219,18,France,78,ST,500,3,4,76,78,74,77,38,68,180,411
1996,Hiroki Sakai,,219,163,Japan,78,RB,550,3,4,78,48,67,67,76,79,183,415
1997,Lucas Ocampos,,219,52,Argentina,77,LM,850,4,3,78,75,74,75,56,80,187,438
1998,Jordan Amavi,,219,18,France,77,LB,800,3,4,79,65,72,74,73,73,176,436
1999,Bouna Sarr,,219,18,France,77,RB,600,3,3,83,66,70,77,74,72,177,442
2000,Maxime Lopez,,219,18,France,75,CM,450,3,3,71,61,75,78,62,56,167,403
2001,Rolando Jorge Pires da Fonseca,Rolando,219,38,Portugal,75,CB,600,2,3,33,38,56,53,76,74,189,330
2003,Clinton N'Jié,,219,103,Cameroon,74,ST,700,3,2,93,70,66,75,30,66,175,400
2004,Duje Caleta-Car,,219,10,Croatia,74,CB,850,2,3,65,38,47,56,73,79,192,358
2005,Grégory Sertic,,219,18,France,73,CB,5300,2,3,62,68,74,69,71,73,183,417
2006,Aymen Abdennour,,219,145,Tunisia,73,CB,850,2,3,53,55,56,53,72,78,187,367
2007,Tomáš Hubocan,,219,43,Slovakia,72,CB,700,2,4,58,53,57,57,72,78,184,375
2013,Taison Barcellos Freda,Taison,101059,54,Brazil,82,LM,950,4,3,92,79,75,85,47,65,172,443
2014,Marlos Romero Bonfim,,101059,49,Ukraine,82,RM,850,5,4,83,76,78,87,48,66,174,438
2019,Yaroslav Rakitskyi,,101059,49,Ukraine,80,CB,700,3,3,72,68,76,73,81,78,184,448
2021,Ismaily Gonçalves dos S.,Ismaily,101059,54,Brazil,79,LB,700,4,2,82,66,72,78,75,76,177,449
2025,Alan Patrick Lourenço,Alan Patrick,101059,54,Brazil,76,CAM,450,4,3,78,75,73,78,30,50,177,384
2026,Ivan Ordets,,101059,49,Ukraine,76,CB,700,2,3,70,53,52,50,77,81,194,383
2029,Bogdan Butko,,101059,49,Ukraine,75,RB,850,3,4,79,48,66,69,73,70,182,405
2030,Sergiy Kryvtsov,,101059,49,Ukraine,75,CB,450,2,2,69,44,51,49,75,79,186,367
2031,Bruno Ferreira Bonfim,Dentinho,101059,54,Brazil,74,CAM,500,4,4,79,69,67,76,48,63,176,402
2032,Olarenwaju Kayode,,101059,133,Nigeria,74,ST,450,3,2,92,70,57,75,36,69,174,399
2033,Viktor Kovalenko,,101059,49,Ukraine,74,CAM,950,3,3,77,72,72,73,60,70,182,424
2034,Wellington S. Sanchez Aguiar,Wellington Nem,101059,54,Brazil,73,CAM,500,3,3,82,67,69,75,37,58,165,388
2035,Davit Khocholava,,101059,20,Georgia,72,CB,600,2,3,59,48,49,55,70,78,192,359
2036,Maksym Malyshev,,101059,49,Ukraine,72,CDM,450,3,3,72,65,66,68,67,74,181,412
2042,Hakim Ziyech,,245,129,Morocco,82,CAM,750,4,2,75,73,86,82,57,67,180,440
2048,Matthijs de Ligt,,245,34,Holland,80,CB,900,2,4,68,58,66,66,80,82,188,420
2050,Daley Blind,,245,34,Holland,79,CB,700,3,4,57,56,79,75,78,75,180,420
2051,Nicolás Tagliafico,,245,52,Argentina,79,LB,1200,3,2,86,55,68,75,77,73,171,434
2052,David Neres Campos,David Neres,245,54,Brazil,79,RW,700,5,3,88,72,70,84,35,63,175,412
2058,Klaas-Jan Huntelaar,,245,34,Holland,77,ST,500,2,4,54,78,63,66,35,70,186,366
2060,Frenkie de Jong,,245,34,Holland,77,CM,700,4,3,73,56,79,84,66,65,180,423
2064,Zakaria Labyad,,245,129,Morocco,76,LW,400,4,5,76,74,75,79,36,57,173,397
2065,Lasse Schøne,,245,13,Denmark,76,CM,700,3,3,55,74,81,76,61,62,177,409
2066,Kasper Dolberg,,245,13,Denmark,76,ST,400,3,4,75,78,61,75,29,67,187,385
2067,Joël Veltman,,245,34,Holland,76,RB,1000,2,4,66,49,65,66,78,77,184,401
2068,Donny van de Beek,,245,34,Holland,76,CAM,450,3,4,65,75,74,74,61,75,183,424
2070,Maximilian Wöber,,245,4,Austria,73,CB,300,2,3,74,37,61,64,72,77,189,385
2071,Hassane Bandé,,245,101,Burkina Faso,72,LW,250,3,4,84,70,60,75,31,64,178,384
2072,Daley Sinkgraven,,245,34,Holland,72,LB,950,4,3,81,59,73,77,65,62,179,417
2078,Mario Balotelli,,72,27,Italy,83,ST,1000,4,4,79,84,73,79,24,77,189,416
2079,Dante Bonfim Costa Santos,Dante,72,54,Brazil,80,CB,650,2,4,40,52,67,64,81,74,188,378
2080,Allan Saint-Maximin,,72,18,France,78,RW,850,4,4,91,71,68,84,23,60,173,397
2081,Wylan Cyprien,,72,18,France,78,CM,800,4,3,78,75,77,79,74,79,180,462
2083,Pierre Lees-Melou,,72,18,France,77,CM,500,4,3,74,66,76,76,62,74,185,428
2084,Christophe Hérelle,,72,18,France,76,CB,650,2,3,64,46,63,62,77,72,188,384
2085,Danilo Barbosa da Silva,Danilo,72,54,Brazil,76,CM,600,3,2,68,66,71,74,75,76,183,430
2087,Christophe Jallet,,72,18,France,75,RB,600,3,3,71,60,74,72,74,73,178,424
2089,Malang Sarr,,72,18,France,74,CB,2900,2,4,70,47,67,66,73,77,182,400
2090,Bassem Srarfi,,72,145,Tunisia,73,RW,2300,4,3,78,69,70,77,32,52,176,378
2091,Adrien Tamèze,,72,18,France,73,CDM,1600,3,3,69,58,65,72,71,71,180,406
2092,Rémi Walter,,72,18,France,73,CM,1000,3,4,67,59,72,73,67,67,174,405
2093,Mickaël Le Bihan,,72,18,France,72,ST,1800,3,3,62,69,55,71,48,73,184,378
2103,Simone Zaza,,54,27,Italy,82,ST,750,4,3,79,81,62,77,50,86,186,435
2105,Andrea Belotti,,54,27,Italy,82,ST,750,3,5,79,81,57,77,41,84,181,419
2106,Nicolas Nkoulou,,54,103,Cameroon,80,CB,700,3,3,69,44,65,71,80,72,184,401
2107,Iago Falqué Silva,Iago Falqué,54,45,Spain,80,RW,550,4,3,77,74,79,84,41,56,174,411
2109,Daniele Baselli,,54,27,Italy,79,CM,700,4,3,72,73,79,80,66,69,182,439
2110,Roberto Soriano,,54,27,Italy,78,LM,850,4,4,75,76,78,78,68,69,182,444
2111,Cristian Ansaldi,,54,52,Argentina,78,LB,1400,4,5,78,59,75,79,74,72,181,437
2112,Tomás Rincón,,54,61,Venezuela,77,CM,400,3,3,72,59,71,76,76,81,177,435
2113,Lorenzo De Silvestri,,54,27,Italy,77,RB,650,3,3,72,64,67,72,77,76,186,428
2115,Armando Izzo,,54,27,Italy,76,CB,550,2,4,68,31,45,60,77,71,183,352
2116,Alejandro Berenguer Remiro,Alex Berenguer,54,45,Spain,76,LM,700,3,3,82,67,71,77,63,68,175,428
2117,Soualiho Meïté,,54,18,France,75,CDM,650,3,3,66,55,70,72,71,82,187,416
2118,Emiliano Moretti,,54,27,Italy,75,CB,650,2,2,40,32,50,56,79,64,182,321
2119,Koffi Djidji,,54,108,Côte d'Ivoire,74,CB,550,2,3,71,29,56,66,74,70,184,366
2120,Saša Lukic,,54,51,Serbia,73,CDM,800,3,3,69,60,74,77,68,70,183,418
2129,Alfred N'Diaye,,573,136,Senegal,77,CDM,700,3,3,71,55,65,67,74,85,187,417
2131,Daniel Pacheco Lobato,Dani Pacheco,573,45,Spain,76,LM,950,3,3,71,69,76,80,34,60,168,390
2132,Luis Hernández Rodríguez,Luís Hernández,573,45,Spain,75,CB,650,2,4,69,50,65,65,75,75,182,399
2133,Renato João Saleiro Santos,Renato Santos,573,38,Portugal,74,RM,450,4,3,78,68,68,75,49,61,177,399
2134,Juan Pablo Añor,,573,61,Venezuela,74,RM,450,3,3,68,72,74,76,43,53,175,386
2135,Federico Ricca,,573,60,Uruguay,74,LB,500,2,3,69,34,59,60,73,69,178,364
2137,Adrián González Morales,Adrián González,573,45,Spain,73,CDM,400,3,3,61,68,74,74,69,67,183,413
2138,Miguel Torres Gómez,Miguel Torres,573,45,Spain,73,CB,500,2,4,53,37,64,66,74,68,185,362
2139,Juan Carlos Pérez López,Juankar,573,45,Spain,73,LB,700,3,2,74,62,68,72,67,69,179,412
2140,Alejandro Mula Sánchez,Álex Mula,573,45,Spain,72,LM,300,3,3,77,63,67,71,40,68,177,386
2141,Diego González Polanco,Diego González,573,45,Spain,72,CB,300,2,3,66,32,59,58,72,73,184,360
2156,Jonas Hector,,31,21,Germany,79,LB,1000,3,3,76,60,75,74,78,76,185,439
2157,Jorge Meré Pérez,Jorge Meré,31,45,Spain,77,CB,1000,2,3,68,30,52,63,78,72,182,363
2158,Vincent Koziello,,31,18,France,77,CM,800,4,4,76,64,76,78,67,56,168,417
2159,Simon Terodde,,31,21,Germany,76,ST,500,3,4,63,77,54,66,38,77,192,375
2160,Marco Höger,,31,21,Germany,75,CM,500,2,4,52,69,72,72,74,80,182,419
2161,Louis Schaub,,31,4,Austria,75,RM,400,3,3,77,66,69,81,38,66,177,397
2162,Marcel Risse,,31,21,Germany,75,RM,550,3,2,79,75,72,74,66,67,183,433
2163,Jhon Córdoba,,31,56,Colombia,74,ST,750,3,3,80,72,61,71,44,84,185,412
2164,Frederik Sørensen,,31,13,Denmark,74,CB,550,2,3,60,33,61,61,73,78,194,366
2165,Lasse Sobiech,,31,21,Germany,74,CB,800,2,3,51,51,47,43,75,74,196,341
2166,Dominick Drexler,,31,21,Germany,74,CAM,450,3,3,79,59,70,77,36,57,182,378
2167,Christian Clemens,,31,21,Germany,73,RM,400,3,3,81,68,71,71,49,68,179,408
2168,Simon Zoller,,31,21,Germany,73,ST,450,3,3,78,72,65,72,31,61,179,379
2169,Rafael Czichos,,31,21,Germany,73,CB,650,2,3,66,48,55,61,73,76,188,379
2170,Matthias Lehmann,,31,21,Germany,72,CDM,350,2,3,33,63,69,65,72,72,179,374
2180,Karim Rekik,,166,34,Holland,79,CB,700,2,2,67,39,59,63,79,77,186,384
2181,Salomon Kalou,,166,108,Côte d'Ivoire,79,LM,900,4,3,66,79,73,84,43,60,184,405
2182,Vladimír Darida,,166,12,Czech Republic,78,CM,500,3,3,68,73,78,80,65,63,171,427
2183,Niklas Stark,,166,21,Germany,78,CB,700,2,3,76,53,66,67,79,75,190,416
2184,Marvin Plattenhardt,,166,21,Germany,78,LB,700,3,3,75,55,77,75,74,72,181,428
2185,Per Ciljan Skjelbred,,166,36,Norway,77,CDM,450,3,3,64,48,72,77,72,74,175,407
2186,Valentino Lazaro,,166,4,Austria,77,RM,450,4,3,86,69,76,80,57,62,178,430
2187,Vedad Ibiševic,,166,8,Bosnia and Herzegovina,77,ST,450,3,4,43,78,68,72,43,71,188,375
2188,Davie Selke,,166,21,Germany,77,ST,450,4,3,74,76,52,69,44,77,192,392
2190,Fabian Lustenberger,,166,47,Switzerland,76,CDM,450,2,3,58,37,62,66,79,71,180,373
2191,Peter Pekarík,,166,43,Slovakia,76,RB,600,2,3,73,39,66,74,74,67,176,393
2192,Mathew Leckie,,166,195,Australia,75,RM,650,3,4,90,69,66,75,55,73,181,428
2193,Ondrej Duda,,166,43,Slovakia,73,CAM,400,4,4,67,60,70,78,41,55,181,371
2194,Arne Maier,,166,21,Germany,72,CM,450,3,3,66,56,70,74,56,63,183,385
2195,Alexander Esswein,,166,21,Germany,72,RM,19500,3,3,86,71,65,72,63,75,183,432
2206,Pedro León Sánchez Gil,Pedro León,467,45,Spain,81,RM,700,4,3,63,78,85,81,45,61,183,413
2207,Enrique García Martínez,Kike García,467,45,Spain,80,ST,550,3,4,68,80,62,75,38,75,186,398
2208,Sergi Enrich Ametller,Sergi Enrich,467,45,Spain,80,ST,550,3,4,63,77,70,76,43,79,181,408
2210,Fabián Orellana,,467,55,Chile,79,CAM,550,3,4,74,74,77,79,40,46,168,390
2211,Charles Dias De Oliveira,Charles,467,54,Brazil,79,ST,550,4,3,61,80,59,81,35,69,177,385
2212,Anaitz Arbilla Zabala,Arbilla,467,45,Spain,78,CB,600,2,4,63,55,71,68,76,78,177,411
2213,Paulo André Rodrigues Oliveira,Paulo Oliveira,467,38,Portugal,78,CB,650,2,2,68,35,52,63,76,78,187,372
2214,Gonzalo Escalante,,467,52,Argentina,78,CDM,500,3,3,72,62,70,72,76,79,182,431
2215,Iván Ramis Barrios,Iván Ramis,467,45,Spain,77,CB,650,2,3,35,61,62,60,74,82,188,374
2216,Papa Kouli Diop,,467,136,Senegal,77,CDM,700,3,3,52,66,68,68,76,86,179,416
2217,Joan Jordán,,467,45,Spain,77,CM,550,3,4,67,75,74,75,66,66,184,423
2218,José Ángel Valdés Díaz,José Ángel,467,45,Spain,77,LB,600,3,3,72,51,70,71,76,69,182,409
2219,Rubén Peña Jiménez,Rubén Peña,467,45,Spain,77,RB,650,4,3,84,70,69,77,72,65,170,437
2221,Pablo De Blasis,,467,52,Argentina,76,LM,500,3,4,78,72,71,80,46,62,166,409
2222,Sergio Álvarez Díaz,Sergio Álvarez,467,45,Spain,76,CDM,450,3,3,69,66,68,69,71,79,183,422
2223,Pedro Bigas Rigo,Bigas,467,45,Spain,75,CB,600,2,2,72,52,59,56,73,75,181,387
2225,Pablo Hervías Rubio,Hervías,467,45,Spain,73,RM,500,3,3,79,64,66,76,43,52,174,380
2227,Pere Milla Peña,Pere Milla,467,45,Spain,73,CAM,450,3,2,77,73,67,74,36,61,179,388
2228,Jordi Calavera Espinach,Jordi Calavera,467,45,Spain,72,RB,800,3,3,83,57,62,71,65,76,182,414
2230,Wilfried Zaha,,1799,108,Côte d'Ivoire,82,CF,750,5,3,91,74,73,87,29,72,180,426
2232,Mamadou Sakho,,1799,18,France,80,CB,700,2,2,52,33,63,56,78,84,187,366
2233,Max Meyer,,1799,21,Germany,79,CM,700,4,4,67,59,79,84,65,66,173,420
2234,Luka Milivojevic,,1799,51,Serbia,79,CDM,700,3,2,57,64,74,67,77,83,186,422
2235,James Tomkins,,1799,14,England,78,CB,600,2,3,45,33,57,55,80,75,192,345
2236,Andros Townsend,,1799,14,England,78,RM,500,3,4,78,75,74,80,30,67,181,404
2237,Christian Benteke,,1799,7,Belgium,78,ST,700,2,4,66,76,64,70,37,75,190,388
2238,Jordan Ayew,,1799,117,Ghana,77,ST,450,4,3,77,75,70,78,46,74,182,420
2239,James McArthur,,1799,42,Scotland,76,CM,450,3,3,57,63,72,73,70,75,178,410
2240,Scott Dann,,1799,14,England,76,CB,650,2,3,35,40,49,50,78,72,188,324
2241,Cheikhou Kouyaté,,1799,136,Senegal,76,CDM,700,3,3,72,65,61,69,76,85,189,428
2242,Martin Kelly,,1799,14,England,75,CB,600,2,3,49,44,60,62,75,71,191,361
2243,Patrick van Aanholt,,1799,34,Holland,75,LB,650,3,3,89,66,68,74,72,71,176,440
2245,Jaïro Riedewald,,1799,34,Holland,74,CB,600,3,3,64,51,68,69,74,69,182,395
2246,Joel Ward,,1799,14,England,74,RB,1000,3,3,59,54,66,66,76,72,188,393
2247,Jason Puncheon,,1799,14,England,73,CM,650,3,2,57,68,74,73,62,66,173,400
2248,Jeffrey Schlupp,,1799,117,Ghana,73,LB,600,3,2,85,62,65,72,68,74,178,426
2259,Ricardo Jorge da Luz Horta,Ricardo Horta,1896,38,Portugal,79,LM,650,3,4,76,75,75,81,42,58,173,407
2261,João Pedro Barradas Novais,João Novais,1896,38,Portugal,78,CAM,500,4,3,74,76,78,77,42,69,183,416
2262,Ricardo Sousa Esgaio,Ricardo Esgaio,1896,38,Portugal,78,RM,500,4,3,74,65,75,80,70,69,173,433
2263,João Paulo Dias Fernandes,Paulinho,1896,38,Portugal,78,ST,550,3,3,70,77,59,73,41,77,187,397
2264,Dyego Wilverson Ferreira Sousa,Dyego Sousa,1896,54,Brazil,77,ST,450,3,3,56,78,53,70,29,80,190,366
2265,Wilson Bruno Naval Costa Eduardo,Wilson Eduardo,1896,38,Portugal,77,ST,700,4,3,80,78,72,77,31,66,179,404
2266,Marcelo Augusto Ferreira Teixeira,Marcelo Goiano,1896,54,Brazil,77,RB,500,3,4,75,50,67,75,73,71,176,411
2267,Ricardo José Araújo Ferreira,Ricardo Ferreira,1896,38,Portugal,76,CB,600,2,2,50,32,46,52,78,71,190,329
2269,Fábio Santos Martins,Fábio Martins,1896,38,Portugal,76,LM,700,4,3,77,74,72,82,46,67,178,418
2270,Fransérgio Rodrigues Barbosa,Fransérgio,1896,54,Brazil,75,CM,500,3,3,55,73,71,71,70,74,187,414
2271,João Maria Palhinha Gonçalves,Palhinha,1896,38,Portugal,75,CDM,400,2,4,51,47,64,68,75,76,190,381
2272,Ailton Ferreira Silva,Ailton,1896,54,Brazil,75,LB,650,3,2,85,60,63,74,71,75,181,428
2273,Claudemir Domingues de Souza,Claudemir,1896,54,Brazil,74,CM,550,3,3,62,65,73,69,68,75,185,412
2274,Diogo José Figueiras,Diogo Figueiras,1896,38,Portugal,74,RB,1500,3,3,84,56,67,76,69,57,168,409
2275,Lazar Rosic,,1896,51,Serbia,73,CB,450,2,3,47,29,45,48,73,75,190,317
2276,Nuno Miguel Jerónimo Sequeira,Sequeira,1896,38,Portugal,73,LB,750,3,3,68,57,63,68,72,69,184,397
